drawingDate,externalId,numbers,headsTails,jackpotLevel,bonusFactor
2024-10-01T00:01:00Z,75,75 1 71 16 78 79 37 32 44 28 21 19 11 69 12 53 40 51 49 43,evens,minor,3
2024-10-01T00:03:40Z,76,64 12 38 79 16 30 58 59 36 35 48 1 62 66 22 8 39 54 26 14,heads,major,1
2024-10-01T00:06:20Z,77,48 75 54 36 20 37 11 62 39 67 21 44 35 57 42 40 63 50 30 41,tails,major,3
2024-10-01T00:09:00Z,78,24 80 39 51 28 68 67 5 36 8 47 29 57 11 13 6 12 26 61 77,heads,minor,3
2024-10-01T00:11:40Z,79,64 23 15 7 58 59 38 29 1 78 2 62 77 55 11 31 28 50 56 20,heads,major,2
2024-10-01T00:14:20Z,80,25 54 71 36 9 23 4 7 14 12 76 57 52 28 45 27 60 26 62 11,heads,regular,5
2024-10-01T00:17:00Z,81,35 46 3 31 69 2 55 41 38 7 63 37 28 10 16 53 29 47 71 8,heads,regular,3
2024-10-01T00:19:40Z,82,74 68 8 44 34 13 56 6 2 78 80 7 12 32 59 4 17 47 79 71,evens,regular,2
2024-10-01T00:22:20Z,83,58 24 32 68 61 50 7 31 72 15 48 64 16 21 69 3 62 40 10 44,evens,regular,2
2024-10-01T00:25:00Z,84,71 19 70 1 74 10 36 47 23 54 72 73 28 25 59 50 76 30 68 67,tails,major,3
2024-10-01T00:27:40Z,85,70 6 20 27 24 52 3 72 4 38 40 51 78 35 11 30 18 64 71 55,heads,minor,4
2024-10-01T00:30:20Z,86,31 75 19 67 13 57 62 44 14 10 3 27 80 2 58 60 38 37 5 36,heads,regular,2
2024-10-01T00:33:00Z,87,61 58 67 9 18 8 13 38 56 37 54 47 48 16 22 29 77 23 35 27,heads,major,1
2024-10-01T00:35:40Z,88,6 51 22 25 31 64 32 41 15 62 66 12 7 47 34 60 14 40 58 75,heads,regular,1
2024-10-01T00:38:20Z,89,71 28 53 1 35 52 78 20 40 59 65 58 68 18 9 37 41 39 7 47,evens,minor,3
2024-10-01T00:41:00Z,90,53 22 41 62 19 50 36 45 25 80 5 34 24 8 75 11 40 7 21 4,heads,major,3
2024-10-01T00:43:40Z,91,33 26 43 55 31 15 73 53 4 39 21 17 27 74 38 10 45 67 63 66,heads,regular,1
2024-10-01T00:46:20Z,92,27 66 38 42 65 23 61 41 37 53 78 71 56 1 39 49 51 25 75 70,tails,regular,2
2024-10-01T00:49:00Z,93,37 25 20 54 7 13 63 45 21 4 10 57 67 49 14 64 16 15 51 11,heads,minor,1
2024-10-01T00:51:40Z,94,74 46 21 62 58 53 19 30 80 75 17 29 66 2 48 43 16 14 60 3,tails,regular,3
2024-10-01T00:54:20Z,95,3 18 52 9 78 79 69 21 48 49 25 71 31 10 57 33 26 63 6 24,heads,minor,4
2024-10-01T00:57:00Z,96,28 46 14 62 1 53 56 55 63 24 69 80 4 49 15 18 36 19 66 77,tails,minor,1
2024-10-01T00:59:40Z,97,48 66 22 14 44 54 6 51 28 16 5 26 15 42 70 49 45 59 23 43,tails,regular,3
2024-10-01T01:02:20Z,98,39 75 57 19 11 4 23 67 58 28 6 9 78 21 5 77 13 43 53 49,heads,regular,2
2024-10-01T01:05:00Z,99,51 26 61 2 76 31 66 77 78 55 6 30 13 20 72 7 59 53 57 68,tails,regular,1
2024-10-01T01:07:40Z,100,15 66 21 40 63 74 35 76 11 78 37 19 75 39 29 55 38 57 41 32,heads,regular,1
2024-10-01T01:10:20Z,101,7 38 2 60 24 54 14 74 30 12 56 6 61 22 9 43 5 25 73 75,heads,regular,2
2024-10-01T01:13:00Z,102,3 47 11 75 78 70 26 71 72 6 19 17 49 24 48 56 5 77 13 79,tails,regular,2
2024-10-01T01:15:40Z,103,40 12 2 26 51 62 37 38 61 36 43 79 60 34 68 74 78 31 70 25,evens,regular,10
2024-10-01T01:18:20Z,104,9 72 64 79 1 50 23 19 2 71 27 55 35 48 80 54 15 52 62 28,tails,regular,2
2024-10-01T01:21:00Z,105,4 51 55 7 31 14 54 66 29 73 39 38 44 78 49 45 53 32 17 67,tails,regular,2
2024-10-01T01:23:40Z,106,65 60 74 52 14 71 17 20 10 58 24 50 31 43 79 66 19 76 27 32,tails,regular,1
2024-10-01T01:26:20Z,107,53 31 67 54 43 25 5 59 24 18 27 78 19 7 80 69 30 71 3 70,evens,regular,3
2024-10-01T01:29:00Z,108,66 40 41 24 11 80 44 55 47 29 5 61 30 58 21 22 12 20 74 76,evens,regular,3
2024-10-01T01:31:40Z,109,32 53 64 58 52 24 6 4 62 5 68 73 42 13 46 37 66 72 29 67,tails,regular,1
2024-10-01T01:34:20Z,110,23 28 69 30 71 32 67 45 54 18 38 29 1 72 51 5 12 39 53 68,heads,minor,10
2024-10-01T01:37:00Z,111,71 73 4 79 57 46 22 2 49 16 48 52 29 68 36 34 55 19 35 18,evens,regular,1
2024-10-01T01:39:40Z,112,80 77 48 16 33 30 6 28 69 2 45 36 64 62 3 43 22 74 72 12,evens,regular,2
2024-10-01T01:42:20Z,113,67 16 28 77 58 52 75 62 12 61 22 9 20 73 21 55 68 37 70 6,tails,minor,2
2024-10-01T01:45:00Z,114,1 56 21 16 10 60 36 55 40 3 54 31 53 64 13 65 59 79 75 66,tails,regular,3
2024-10-01T01:47:40Z,115,36 59 54 80 47 33 6 1 58 28 18 56 48 14 76 35 66 2 68 79,tails,regular,2
2024-10-01T01:50:20Z,116,35 44 19 20 67 76 24 54 79 61 25 73 36 57 6 2 1 28 40 51,heads,regular,2
2024-10-01T01:53:00Z,117,74 58 11 43 59 62 21 14 15 28 16 17 76 39 27 40 55 69 33 46,heads,regular,2
2024-10-01T01:55:40Z,118,77 14 27 46 11 48 58 37 18 13 54 20 59 71 72 68 4 65 42 51,tails,regular,1
2024-10-01T01:58:20Z,119,79 32 73 21 71 2 12 41 26 7 75 18 27 54 31 9 58 22 52 63,heads,regular,1
2024-10-01T02:01:00Z,120,49 22 50 12 29 71 37 78 19 34 15 41 72 80 6 43 7 13 2 48,heads,regular,1
2024-10-01T02:03:40Z,121,25 40 18 24 37 32 67 76 63 10 5 77 23 2 48 62 78 53 36 80,heads,minor,3
2024-10-01T02:06:20Z,122,71 43 69 2 18 36 38 10 22 20 7 16 48 9 57 5 17 15 47 8,heads,regular,2
2024-10-01T02:09:00Z,123,45 12 52 80 63 40 16 79 53 19 20 65 73 55 58 32 37 61 10 76,tails,regular,1
2024-10-01T02:11:40Z,124,2 46 10 30 75 54 41 3 7 53 26 49 15 44 48 65 17 74 21 80,tails,minor,2
2024-10-01T02:14:20Z,125,32 39 54 74 41 8 40 53 31 80 43 73 47 24 78 6 9 28 49 79,tails,regular,1
2024-10-01T02:17:00Z,126,5 65 20 1 31 7 34 68 8 72 56 77 70 13 23 30 73 40 48 14,heads,regular,1
2024-10-01T02:19:40Z,127,44 69 12 28 55 48 32 41 49 2 80 10 22 17 61 11 20 62 4 14,heads,regular,1
2024-10-01T02:22:20Z,128,43 37 2 44 9 57 40 27 68 71 53 19 79 8 77 46 42 30 24 56,tails,minor,1
2024-10-01T02:25:00Z,129,42 12 21 74 49 63 4 35 69 47 72 10 50 38 70 57 11 80 5 20,tails,minor,3
