drawingDate,externalId,numbers,headsTails,jackpotLevel,bonusFactor
2023-08-01T00:00:00Z,264,5 40 32 57 24 66 9 39 67 23 46 8 72 26 3 36 69 71 50 31,heads,regular,3
2023-08-01T00:03:00Z,265,39 26 73 54 61 35 67 76 36 16 8 27 41 65 63 21 1 11 23 19,heads,regular,1
2023-08-01T00:06:00Z,266,31 17 11 64 80 42 73 78 51 79 18 34 44 72 77 74 56 57 38 55,tails,regular,3
2023-08-01T00:09:00Z,267,34 15 42 29 47 46 4 40 33 19 65 53 9 3 7 64 20 76 12 63,heads,regular,1
2023-08-01T00:12:00Z,269,79 51 14 19 2 56 13 80 72 35 23 40 42 52 47 20 50 65 3 1,evens,major,2
2023-08-01T00:15:00Z,270,64 54 47 70 69 46 62 66 14 7 17 61 11 45 16 44 4 59 26 30,tails,regular,1
2023-08-01T00:18:00Z,271,62 45 73 44 63 46 14 43 47 21 33 1 67 68 17 41 71 5 72 34,tails,regular,3
2023-08-01T00:21:00Z,272,70 8 2 42 79 47 53 3 14 22 28 10 41 23 59 1 34 11 27 43,heads,major,3
2023-08-01T00:24:00Z,273,34 46 72 77 38 41 65 60 16 66 44 61 25 37 62 30 24 13 71 49,tails,minor,3
2023-08-01T00:27:00Z,274,34 26 25 10 30 53 29 36 14 39 7 75 38 70 52 9 31 61 16 37,heads,regular,1
2023-08-01T00:30:00Z,275,6 70 28 78 30 39 21 53 47 37 44 23 29 18 7 63 66 38 15 69,heads,minor,2
2023-08-01T00:33:00Z,276,41 47 78 17 13 15 72 58 64 60 71 4 18 43 51 1 26 74 12 61,tails,minor,3
2023-08-01T00:36:00Z,278,13 62 45 28 54 61 59 14 30 35 65 2 10 66 38 34 11 4 15 7,heads,regular,1
2023-08-01T00:39:00Z,279,12 48 66 42 6 9 19 8 67 20 1 43 3 64 13 46 68 37 35 30,heads,minor,3
2023-08-01T00:42:00Z,280,56 16 42 72 10 73 9 1 67 80 39 61 3 68 51 11 62 29 20 21,evens,regular,2
2023-08-01T00:45:00Z,281,3 11 54 70 74 53 66 27 21 49 17 22 32 34 4 76 28 23 13 57,heads,regular,2
2023-08-01T00:48:00Z,282,68 79 46 75 17 67 80 23 60 43 48 28 26 32 8 76 21 66 45 24,tails,major,5
2023-08-01T00:51:00Z,283,38 34 29 7 77 11 43 60 47 58 69 33 62 26 71 67 8 61 36 72,tails,regular,1
2023-08-01T00:54:00Z,284,77 79 36 75 68 58 37 5 32 43 71 63 34 8 38 66 28 2 41 30,evens,regular,3
2023-08-01T00:57:00Z,285,19 60 63 4 64 20 70 44 36 50 3 18 38 51 17 28 73 2 74 66,evens,regular,1
2023-08-01T01:00:00Z,287,75 32 57 13 72 33 43 50 21 24 60 44 34 78 41 20 38 63 67 40,tails,regular,1
2023-08-01T01:03:00Z,288,74 20 75 4 33 10 68 65 36 14 41 42 5 1 9 45 3 11 12 32,heads,regular,1
2023-08-01T01:06:00Z,289,24 69 33 22 77 38 31 50 43 6 74 60 65 71 75 39 9 67 21 26,evens,regular,2
2023-08-01T01:09:00Z,290,42 32 36 9 70 14 19 8 48 66 24 21 51 38 65 63 61 18 54 69,evens,minor,1
2023-08-01T01:12:00Z,291,15 78 76 48 35 9 43 50 80 72 68 18 58 10 34 20 46 73 22 4,tails,regular,3
2023-08-01T01:15:00Z,292,30 18 24 21 61 15 4 60 49 62 80 64 22 26 2 59 7 45 51 44,evens,regular,3
