drawingDate,externalId,numbers,headsTails,jackpotLevel,bonusFactor
2022-12-01T00:00:00Z,912,35 70 8 19 16 65 42 38 37 33 41 75 61 12 27 39 26 17 13 23,heads,minor,1
2022-12-01T00:03:00Z,913,2 17 18 46 57 63 15 5 70 51 67 29 9 64 42 52 56 27 30 76,tails,regular,3
2022-12-01T00:06:00Z,914,48 39 18 71 50 75 66 30 72 67 68 46 10 24 5 25 69 19 17 74,tails,major,1
2022-12-01T00:09:00Z,915,54 32 61 3 76 77 39 69 12 1 13 72 78 51 36 60 27 65 16 8,evens,minor,3
2022-12-01T00:12:00Z,917,76 43 23 56 72 70 62 7 16 33 44 38 1 3 79 58 32 6 2 8,heads,regular,3
2022-12-01T00:15:00Z,918,45 49 26 25 43 13 80 34 20 72 37 68 10 17 53 5 42 62 71 58,tails,major,4
2022-12-01T00:18:00Z,919,27 25 18 20 76 8 12 75 42 4 1 7 17 19 29 41 38 61 6 34,heads,regular,3
2022-12-01T00:21:00Z,920,37 60 34 55 40 36 59 49 12 57 9 54 13 64 25 39 11 5 74 50,heads,regular,1
2022-12-01T00:24:00Z,921,54 61 10 62 64 8 43 41 60 22 72 73 50 11 29 20 74 66 53 27,tails,regular,2
2022-12-01T00:27:00Z,922,66 9 7 16 47 63 61 67 10 36 24 31 1 45 42 39 71 23 64 4,heads,regular,3
2022-12-01T00:30:00Z,923,26 30 72 29 35 28 65 5 37 68 41 1 3 54 77 18 43 2 79 51,heads,major,2
2022-12-01T00:33:00Z,924,75 11 60 72 16 71 13 35 67 57 44 74 29 12 39 8 73 49 66 51,tails,regular,1
2022-12-01T00:36:00Z,926,47 37 54 77 42 49 50 38 34 66 60 70 72 30 73 67 39 28 4 31,tails,regular,2
2022-12-01T00:39:00Z,927,57 62 77 50 49 17 53 70 63 2 19 72 7 56 51 73 11 12 58 15,tails,minor,1
2022-12-01T00:42:00Z,928,63 13 71 21 48 67 11 3 30 58 45 23 54 22 34 74 12 72 17 4,heads,minor,2
2022-12-01T00:45:00Z,929,34 57 62 7 78 74 17 65 23 79 32 44 25 66 11 73 35 46 37 41,tails,regular,2
2022-12-01T00:48:00Z,930,5 59 9 57 78 56 31 18 75 37 50 10 51 62 67 29 3 35 76 12,evens,regular,1
2022-12-01T00:51:00Z,931,38 51 11 63 56 41 1 18 53 77 27 76 4 65 70 34 58 36 49 3,tails,regular,1
2022-12-01T00:54:00Z,932,61 64 40 36 59 38 16 33 41 1 35 78 72 52 73 7 76 3 74 65,tails,regular,3
2022-12-01T00:57:00Z,933,31 74 35 15 78 22 4 80 53 57 71 1 38 6 28 7 3 49 10 75,heads,regular,1
2022-12-01T01:00:00Z,935,65 26 23 18 3 55 47 40 59 57 38 8 77 35 10 56 68 75 73 37,evens,regular,3
2022-12-01T01:03:00Z,936,39 38 43 33 45 1 31 70 76 41 12 30 74 28 63 59 66 34 65 54,tails,regular,1
2022-12-01T01:06:00Z,937,14 54 74 36 9 80 46 3 2 4 12 15 50 48 8 18 55 26 68 41,heads,regular,2
2022-12-01T01:09:00Z,938,66 80 19 58 7 17 1 30 65 21 56 24 22 35 15 4 26 73 49 18,heads,regular,1
2022-12-01T01:12:00Z,939,39 41 56 35 31 12 60 72 47 14 3 38 32 70 24 64 53 10 30 77,heads,minor,1
2022-12-01T01:15:00Z,940,25 3 73 49 50 71 60 2 4 34 36 66 24 5 59 14 17 68 29 26,heads,regular,1
2022-12-01T01:18:00Z,941,61 6 54 31 64 13 23 8 56 55 46 36 41 34 79 12 45 1 48 42,tails,regular,1
2022-12-01T01:21:00Z,942,53 10 12 7 56 61 72 70 39 18 22 1 11 8 5 43 55 13 46 49,heads,regular,1
2022-12-01T01:24:00Z,944,53 65 71 59 51 80 56 41 72 73 50 20 8 23 31 46 57 33 13 29,tails,minor,3
