drawingDate,externalId,numbers,headsTails,jackpotLevel,bonusFactor
2024-04-01T00:00:00Z,156,25 69 13 53 26 29 71 78 41 5 59 15 72 65 16 32 56 63 20 42,tails,minor,3
2024-04-01T00:03:00Z,157,9 80 52 27 49 4 30 54 25 69 22 41 57 20 42 15 26 38 13 50,heads,regular,1
2024-04-01T00:06:00Z,158,10 78 73 16 48 67 80 28 58 43 59 19 51 45 69 44 37 33 60 64,tails,minor,3
2024-04-01T00:09:00Z,159,25 21 73 62 80 79 28 27 71 18 72 50 20 4 8 35 3 54 9 61,heads,regular,1
2024-04-01T00:12:00Z,161,49 1 68 35 41 22 50 59 23 71 69 20 55 44 63 42 57 5 47 33,tails,regular,1
2024-04-01T00:15:00Z,162,63 73 33 4 29 75 66 69 28 36 44 61 25 80 62 39 24 47 27 11,evens,regular,2
2024-04-01T00:18:00Z,163,16 44 29 35 80 75 13 18 17 1 79 41 51 42 15 63 30 36 69 45,evens,regular,3
2024-04-01T00:21:00Z,164,80 14 70 52 74 44 41 5 18 27 2 43 66 22 75 59 17 48 46 13,tails,regular,3
2024-04-01T00:24:00Z,165,46 1 48 21 67 55 15 54 7 17 56 3 64 79 18 80 60 20 25 5,evens,regular,1
2024-04-01T00:27:00Z,166,75 74 43 70 48 39 69 80 51 25 76 36 7 27 15 34 71 5 52 66,tails,regular,1
2024-04-01T00:30:00Z,167,72 61 15 31 57 51 5 14 41 76 70 13 26 19 35 78 46 18 40 3,heads,regular,2
2024-04-01T00:33:00Z,168,52 24 8 48 25 21 49 40 14 4 69 28 17 54 57 1 76 36 27 59,heads,minor,1
2024-04-01T00:36:00Z,170,4 10 65 28 72 7 2 80 33 77 38 60 48 76 23 32 30 17 27 70,heads,regular,3
2024-04-01T00:39:00Z,171,51 31 64 57 56 44 75 68 6 14 23 32 72 5 46 79 69 41 55 13,tails,regular,1
2024-04-01T00:42:00Z,172,54 67 43 51 1 8 21 9 5 31 33 34 11 73 14 53 47 26 15 29,heads,minor,3
2024-04-01T00:45:00Z,173,23 30 6 73 42 72 9 5 2 29 18 54 34 53 80 78 11 46 40 3,heads,regular,1
2024-04-01T00:48:00Z,174,61 18 5 40 47 12 27 59 2 21 28 20 64 72 60 24 13 78 55 23,heads,regular,3
2024-04-01T00:51:00Z,175,52 69 70 14 54 48 80 55 20 76 6 37 40 43 9 65 36 50 68 47,tails,regular,1
2024-04-01T00:54:00Z,176,8 15 33 72 46 11 22 55 65 17 62 41 79 75 69 9 3 16 64 61,tails,minor,10
2024-04-01T00:57:00Z,177,30 65 23 4 52 12 60 78 36 22 75 59 1 38 80 70 33 21 71 42,evens,major,3
2024-04-01T00:00:00Z,156,25 69 13 53 26 29 71 78 41 5 59 15 72 65 16 32 56 63 20 42,tails,minor,3
2024-04-01T00:03:00Z,157,9 80 52 27 49 4 30 54 25 69 22 41 57 20 42 15 26 38 13 50,heads,regular,1
2024-04-01T00:06:00Z,158,10 78 73 16 48 67 80 28 58 43 59 19 51 45 69 44 37 33 60 64,tails,minor,3
2024-04-01T00:09:00Z,159,25 21 73 62 80 79 28 27 71 18 72 50 20 4 8 35 3 54 9 61,heads,regular,1
2024-04-01T00:12:00Z,161,49 1 68 35 41 22 50 59 23 71 69 20 55 44 63 42 57 5 47 33,tails,regular,1
