drawingDate,externalId,numbers,headsTails,jackpotLevel,bonusFactor
2023-11-01T00:00:00Z,993,80 56 8 4 48 70 24 43 65 35 49 64 75 3 68 25 41 45 37 30,tails,regular,3
2023-11-01T00:03:00Z,994,14 72 34 39 30 49 54 60 2 42 43 27 46 8 4 21 50 75 17 37,heads,minor,2
2023-11-01T00:06:00Z,995,31 39 63 53 54 38 73 4 20 64 11 77 22 7 79 61 69 19 14 40,heads,regular,4
2023-11-01T00:09:00Z,996,42 8 35 79 19 14 7 36 61 25 50 58 46 38 68 47 13 74 69 45,tails,regular,1
2023-11-01T00:12:00Z,998,69 18 33 64 35 48 40 78 7 47 36 46 73 8 67 17 42 21 80 63,tails,minor,1
2023-11-01T00:15:00Z,999,74 52 36 79 28 38 15 20 72 55 77 21 11 32 60 59 47 51 78 50,tails,minor,3
2023-11-01T00:18:00Z,1,5 43 29 14 62 24 42 35 31 57 20 32 2 17 37 65 50 6 19 69,heads,major,1
2023-11-01T00:21:00Z,2,36 35 58 79 11 3 28 32 77 53 69 31 19 33 42 70 56 47 44 15,evens,regular,4
2023-11-01T00:24:00Z,3,19 65 47 25 14 50 13 30 3 8 41 56 59 38 18 26 73 21 62 48,heads,regular,3
2023-11-01T00:27:00Z,4,40 76 14 6 62 25 7 71 80 24 73 44 10 51 64 57 69 41 15 1,tails,major,4
2023-11-01T00:30:00Z,5,33 27 32 79 34 64 12 11 6 49 77 42 35 80 16 62 13 24 47 67,heads,regular,2
2023-11-01T00:33:00Z,6,12 31 32 11 78 76 17 16 75 66 79 28 30 1 18 68 25 39 2 23,heads,minor,5
2023-11-01T00:36:00Z,8,61 44 19 39 2 26 74 49 40 50 17 52 31 75 35 55 77 51 45 13,tails,regular,1
2023-11-01T00:39:00Z,9,50 35 22 71 65 58 29 25 6 59 54 34 30 80 10 73 74 39 37 45,evens,regular,2
2023-11-01T00:42:00Z,10,9 25 72 11 40 80 76 7 31 21 62 65 47 14 50 51 18 48 67 29,evens,minor,10
2023-11-01T00:45:00Z,11,50 64 26 31 56 57 66 44 39 65 14 17 6 77 75 63 36 55 27 12,tails,regular,2
2023-11-01T00:48:00Z,12,70 33 39 7 2 37 24 40 1 41 77 51 15 31 57 53 26 10 30 58,heads,regular,2
