drawingDate,externalId,numbers,headsTails,jackpotLevel,bonusFactor
2023-05-01T00:00:00Z,534,45 75 11 47 15 36 77 51 41 76 18 12 48 37 1 42 17 6 59 5,evens,regular,1
2023-05-01T00:03:00Z,535,44 48 77 14 10 18 4 1 75 64 78 56 2 12 58 41 79 19 35 40,evens,regular,2
2023-05-01T00:06:00Z,536,64 29 17 75 23 55 35 27 69 2 25 56 30 59 58 38 71 52 5 43,evens,regular,3
2023-05-01T00:09:00Z,537,20 9 74 59 33 77 50 12 24 63 19 4 67 39 49 31 80 64 61 79,tails,major,1
2023-05-01T00:12:00Z,539,11 76 70 6 51 20 58 48 32 33 23 2 31 41 55 61 63 38 30 36,heads,major,1
2023-05-01T00:15:00Z,540,64 77 70 43 72 15 22 48 65 18 67 37 3 59 30 2 17 52 29 74,tails,regular,2
2023-05-01T00:18:00Z,541,17 20 22 80 14 8 3 55 48 5 41 51 53 69 58 38 62 50 16 31,evens,regular,1
2023-05-01T00:21:00Z,542,71 80 57 29 26 10 78 45 70 33 34 79 12 76 69 2 53 5 19 28,evens,regular,3
2023-05-01T00:24:00Z,543,32 71 29 39 31 17 7 36 23 1 30 66 73 2 8 74 10 63 45 50,heads,regular,3
2023-05-01T00:27:00Z,544,33 52 49 51 76 38 48 18 8 1 64 26 42 23 53 54 31 34 47 77,tails,regular,2
2023-05-01T00:30:00Z,545,8 31 52 4 71 32 68 36 72 48 66 27 21 1 5 59 35 6 34 11,heads,regular,2
2023-05-01T00:33:00Z,546,75 41 64 54 43 56 77 42 37 17 65 11 30 22 60 27 6 63 36 78,tails,regular,3
2023-05-01T00:36:00Z,548,55 11 50 56 31 39 67 44 43 61 53 30 12 75 6 18 15 58 2 41,tails,major,1
2023-05-01T00:39:00Z,549,14 52 44 34 13 63 2 73 42 7 26 27 70 66 40 48 38 51 74 41,tails,regular,2
2023-05-01T00:42:00Z,550,69 22 33 78 35 40 66 61 59 70 72 3 54 8 48 13 34 12 37 15,heads,minor,3
2023-05-01T00:45:00Z,551,55 41 45 72 32 62 66 46 17 23 18 4 71 21 49 2 73 78 7 6,tails,major,1
2023-05-01T00:48:00Z,552,57 72 69 54 52 28 34 75 9 60 6 44 59 43 40 30 50 37 39 74,tails,major,5
2023-05-01T00:51:00Z,553,27 21 58 62 7 69 14 68 65 72 13 29 71 53 40 32 31 9 2 1,heads,regular,3
2023-05-01T00:54:00Z,554,70 23 1 44 9 18 77 5 10 52 8 60 53 64 34 13 24 63 22 36,heads,regular,1
