drawingDate,externalId,numbers,headsTails,jackpotLevel,bonusFactor
2022-10-18T00:00:00Z,129,61 14 56 4 54 27 33 16 7 5 8 71 78 32 65 24 66 29 72 75,heads,regular,1
2022-10-18T00:03:00Z,130,42 64 18 73 19 70 25 58 51 3 26 2 77 11 15 21 65 50 7 6,heads,minor,2
2022-10-18T00:06:00Z,131,8 23 30 32 65 24 6 70 1 49 5 57 69 26 36 7 38 59 4 75,heads,regular,10
2022-10-18T00:09:00Z,132,21 16 68 27 41 62 58 32 10 35 19 33 63 71 15 55 40 48 57 54,evens,regular,2
2022-10-18T00:12:00Z,134,32 37 73 61 60 64 11 36 78 39 67 59 35 69 33 76 75 10 17 21,evens,major,3
2022-10-18T00:15:00Z,135,5 61 17 76 36 53 29 30 15 20 41 58 59 62 2 1 74 42 25 70,evens,regular,2
2022-10-18T00:18:00Z,136,59 24 50 49 3 23 28 48 45 64 8 43 80 31 53 60 58 38 25 40,tails,minor,3
2022-10-18T00:21:00Z,137,40 45 79 29 61 23 34 12 60 35 46 68 49 55 74 67 76 39 77 44,tails,regular,1
2022-10-18T00:24:00Z,138,66 33 37 72 35 61 55 6 50 7 15 1 30 36 20 77 14 9 4 79,heads,regular,3
2022-10-18T00:27:00Z,139,46 4 61 52 30 34 15 20 21 69 26 62 57 14 23 63 35 31 45 16,heads,minor,2
2022-10-18T00:30:00Z,140,27 15 72 76 35 2 47 33 71 20 44 59 23 41 42 74 56 40 5 50,tails,minor,1
2022-10-18T00:33:00Z,141,10 62 25 39 30 13 45 69 33 23 56 74 12 22 8 11 48 3 18 51,heads,regular,2
2022-10-18T00:36:00Z,143,50 37 22 53 5 80 63 72 11 29 10 61 57 16 64 27 45 77 78 24,tails,regular,3
2022-10-18T00:39:00Z,144,55 51 19 69 16 29 71 41 64 62 38 4 36 44 3 26 58 6 65 60,tails,regular,2
2022-10-18T00:42:00Z,145,51 2 8 62 21 71 5 9 66 20 75 55 27 34 78 76 73 17 26 39,heads,regular,1
2022-10-18T00:45:00Z,146,37 27 77 13 50 48 32 47 7 62 67 9 57 31 53 22 46 36 24 33,heads,regular,1
2022-10-18T00:48:00Z,147,75 58 54 79 29 30 11 4 40 49 17 76 80 78 6 9 44 31 55 47,tails,major,3
2022-10-18T00:51:00Z,148,8 69 22 51 16 62 49 45 35 44 24 67 15 61 33 48 77 37 34 31,evens,regular,1
2022-10-18T00:54:00Z,149,32 64 43 35 30 70 26 10 52 41 23 46 22 27 72 25 9 54 69 50,evens,regular,1
2022-10-18T00:57:00Z,150,65 39 1 54 10 22 59 72 48 12 35 36 76 9 2 61 73 58 80 37,evens,regular,2
2022-10-18T01:00:00Z,152,58 72 26 29 63 44 3 43 46 62 16 49 31 28 33 14 51 70 18 2,evens,regular,4
2022-10-18T01:03:00Z,153,32 11 16 2 21 35 12 52 9 8 5 27 49 23 3 70 19 34 42 46,heads,regular,1
2022-10-18T01:06:00Z,154,75 69 74 22 5 23 43 3 50 49 56 34 27 33 16 46 14 28 19 60,heads,major,1
2022-10-18T01:09:00Z,155,47 21 80 69 9 61 30 3 36 62 7 4 67 6 37 57 58 55 53 49,tails,minor,2
2022-10-18T01:12:00Z,156,18 39 59 34 6 28 58 72 11 7 62 80 45 3 15 42 14 19 49 5,heads,regular,1
2022-10-18T01:15:00Z,157,5 3 27 66 74 6 60 49 75 22 25 56 40 28 47 37 33 73 10 65,heads,regular,2
2022-10-18T01:18:00Z,158,42 36 24 55 74 41 69 54 77 28 71 44 17 33 52 58 64 7 32 37,tails,regular,5
2022-10-18T01:21:00Z,159,6 5 46 18 31 3 9 39 78 42 61 26 19 59 32 16 11 38 47 8,heads,regular,3
2022-10-18T01:24:00Z,161,40 59 39 9 15 23 7 21 3 10 37 24 61 74 64 55 71 58 45 62,heads,regular,2
2022-10-18T01:27:00Z,162,31 77 17 59 65 5 54 10 67 4 51 13 14 2 8 20 61 33 73 11,heads,regular,3
2022-10-18T01:30:00Z,163,43 30 51 38 54 26 75 39 67 76 19 33 46 4 29 21 15 42 80 66,evens,regular,1
2022-10-18T01:33:00Z,164,22 25 26 9 60 37 52 47 5 77 29 16 24 78 20 32 76 19 40 7,heads,major,2
2022-10-18T01:36:00Z,165,60 59 67 18 54 69 52 37 42 74 30 23 22 38 8 45 51 28 46 80,tails,regular,1
2022-10-18T01:39:00Z,166,56 74 21 45 52 29 59 44 43 75 41 79 40 73 54 46 27 62 15 34,tails,regular,1
2022-10-18T01:42:00Z,167,64 68 42 34 76 1 11 44 50 54 10 4 13 6 23 63 67 48 52 56,tails,regular,1
2022-10-18T01:45:00Z,168,13 51 10 50 76 74 54 17 78 44 18 22 79 19 57 40 41 80 31 48,tails,regular,1
2022-10-18T01:48:00Z,170,66 56 47 74 7 18 52 51 23 29 15 3 62 14 54 50 34 49 55 25,tails,minor,2
2022-10-18T01:51:00Z,171,7 30 75 54 78 25 4 13 61 76 2 57 52 63 12 27 73 53 60 67,tails,minor,2
2022-10-18T01:54:00Z,172,65 35 16 36 51 55 17 66 57 43 14 62 24 70 74 15 71 5 29 37,evens,regular,10
2022-10-18T01:57:00Z,173,72 37 3 7 11 60 24 29 67 62 40 71 25 61 5 59 63 34 2 27,heads,regular,1
2022-10-18T02:00:00Z,174,21 16 37 46 39 27 76 43 52 14 80 32 29 64 33 45 61 78 48 22,evens,regular,3
2022-10-18T02:03:00Z,175,17 16 27 61 26 77 41 44 4 8 29 76 67 1 15 31 19 66 52 12,heads,regular,3
2022-10-18T02:06:00Z,176,53 1 5 7 58 10 36 50 75 62 43 13 67 76 70 25 49 71 48 65,tails,regular,1
2022-10-18T02:09:00Z,177,14 34 79 57 1 7 17 51 27 25 5 75 66 61 68 52 13 35 22 41,heads,regular,3
2022-10-18T02:12:00Z,179,43 32 48 6 44 29 10 65 7 34 27 2 20 78 13 39 17 61 62 59,heads,regular,2
2022-10-18T02:15:00Z,180,4 54 43 22 18 13 67 25 73 5 49 63 51 70 36 41 68 80 12 30,tails,regular,3
2022-10-18T02:18:00Z,181,52 76 25 3 32 37 2 7 74 36 64 9 57 16 11 63 44 56 22 68,heads,regular,5
2022-10-18T02:21:00Z,182,34 31 40 29 46 20 26 35 4 6 51 2 18 62 56 71 14 7 33 59,heads,regular,2
2022-10-18T02:24:00Z,183,26 14 68 46 56 45 13 38 63 53 58 77 61 32 74 9 27 40 24 48,tails,major,3
2022-10-18T02:27:00Z,184,5 52 9 7 12 55 16 79 24 25 10 62 15 74 19 76 38 53 3 50,heads,regular,10
2022-10-18T02:30:00Z,185,50 5 57 29 52 37 62 11 71 22 65 7 43 76 20 55 14 30 47 44,tails,regular,1
2022-10-18T02:33:00Z,186,64 72 80 57 48 59 60 39 31 41 17 30 44 35 56 26 40 43 68 24,tails,minor,1
2022-10-18T02:36:00Z,188,4 2 41 30 15 23 76 78 73 9 19 28 42 49 26 61 58 74 8 13,heads,regular,3
2022-10-18T02:39:00Z,189,52 61 4 70 42 54 26 60 20 36 1 33 24 47 77 5 2 63 65 49,tails,regular,2
2022-10-18T02:42:00Z,190,32 28 67 64 14 79 8 36 18 74 3 49 7 65 12 52 15 48 21 62,heads,regular,5
2022-10-18T02:45:00Z,191,73 57 78 48 16 12 15 31 19 47 25 49 72 1 30 29 50 54 35 59,evens,regular,1
2022-10-18T02:48:00Z,192,40 78 31 24 8 26 47 49 44 15 39 38 14 18 61 65 12 1 55 33,heads,regular,1
2022-10-18T02:51:00Z,193,25 66 57 32 48 70 61 74 49 30 35 12 37 24 63 51 58 45 39 54,tails,regular,2
2022-10-18T02:54:00Z,194,8 80 65 72 12 19 25 24 67 43 64 13 45 4 61 5 34 78 75 37,evens,regular,1
2022-10-18T02:57:00Z,195,35 40 72 69 49 44 66 31 27 62 60 41 45 38 4 77 5 73 48 50,tails,regular,10
2022-10-18T03:00:00Z,197,12 4 2 8 59 28 50 31 11 70 67 44 15 24 62 58 14 47 69 45,evens,regular,3
2022-10-18T03:03:00Z,198,9 22 17 31 12 6 72 43 80 76 79 10 63 34 71 13 61 35 46 65,evens,regular,2
2022-10-18T03:06:00Z,199,62 71 7 43 48 59 37 13 70 38 39 47 5 26 29 11 75 23 28 24,heads,regular,1
2022-10-18T03:09:00Z,200,77 28 18 12 59 54 3 11 66 51 42 68 8 39 69 27 41 17 16 43,evens,regular,2
2022-10-18T03:12:00Z,201,8 66 63 39 73 19 2 21 27 71 58 40 34 41 29 65 46 62 5 42,evens,minor,2
2022-10-18T03:15:00Z,202,41 2 55 10 54 12 44 8 19 79 59 28 22 9 74 57 67 37 70 31,evens,regular,1
2022-10-18T03:18:00Z,203,7 13 59 46 6 80 9 58 12 73 40 39 79 16 24 19 53 44 35 36,heads,minor,3
2022-10-18T03:21:00Z,204,62 54 40 4 20 27 16 12 57 7 8 36 10 72 6 45 11 25 64 74,heads,regular,3
2022-10-18T03:24:00Z,206,70 62 19 22 1 30 46 79 11 6 32 48 24 42 23 61 77 33 58 31,heads,regular,2
2022-10-18T03:27:00Z,207,30 16 65 52 79 14 78 29 8 55 71 43 28 49 67 24 66 72 26 68,tails,minor,2
2022-10-18T03:30:00Z,208,60 55 19 10 33 63 9 7 48 1 3 80 41 40 29 24 25 34 54 8,heads,minor,1
2022-10-18T03:33:00Z,209,66 35 27 37 45 12 30 61 59 80 58 19 24 29 16 51 68 17 9 60,heads,regular,2
2022-10-18T03:36:00Z,210,80 5 34 22 40 44 74 47 65 73 55 10 31 17 12 2 3 60 68 69,evens,minor,2
2022-10-18T03:39:00Z,211,66 41 24 38 30 47 74 1 35 40 71 5 70 76 58 46 69 68 57 64,tails,regular,1
2022-10-18T03:42:00Z,212,58 45 32 8 28 76 48 1 55 31 68 77 78 67 35 51 79 52 80 75,tails,regular,3
2022-10-18T03:45:00Z,213,49 43 45 59 56 42 72 55 24 69 77 40 25 67 36 58 48 14 52 9,tails,minor,2
2022-10-18T03:48:00Z,215,21 29 65 14 64 6 35 40 36 69 43 55 67 8 58 23 60 31 56 78,evens,regular,1
2022-10-18T03:51:00Z,216,35 2 20 47 67 70 55 46 17 61 12 57 1 31 73 52 59 40 38 23,evens,major,2
2022-10-18T03:54:00Z,217,21 26 54 52 48 58 51 47 18 7 9 39 62 77 40 35 67 64 36 19,evens,major,4
2022-10-18T03:57:00Z,218,26 59 80 4 27 42 7 68 28 10 57 51 43 35 79 24 63 76 50 39,tails,minor,2
2022-10-18T04:00:00Z,219,45 17 21 7 68 43 20 48 76 24 36 60 49 12 5 2 4 39 3 14,heads,regular,1
2022-10-18T04:03:00Z,220,6 41 74 27 51 46 57 47 10 4 24 60 14 36 69 35 53 34 5 25,heads,minor,1
2022-10-18T04:06:00Z,221,53 41 3 13 35 11 77 52 10 76 16 68 45 78 74 28 18 58 79 46,tails,regular,3
2022-10-18T04:09:00Z,222,62 38 72 52 1 31 49 22 39 13 57 45 48 37 51 61 71 9 11 41,tails,regular,2
2022-10-18T04:12:00Z,224,43 5 73 17 41 55 48 59 78 35 16 29 22 60 77 46 3 49 56 79,tails,regular,3
2022-10-18T04:15:00Z,225,55 53 41 28 27 76 40 16 6 15 57 54 42 50 69 73 34 56 26 78,tails,regular,2
2022-10-18T04:18:00Z,226,63 76 47 61 71 64 77 9 4 36 65 50 23 40 70 48 14 43 66 30,tails,regular,2
2022-10-18T04:21:00Z,227,26 34 19 39 50 2 44 64 79 38 25 37 77 58 5 62 15 45 36 12,heads,major,1
2022-10-18T04:24:00Z,228,80 14 31 30 50 4 77 20 36 45 58 68 6 46 44 16 29 73 54 3,evens,minor,2
2022-10-18T04:27:00Z,229,7 13 46 67 23 11 17 42 65 9 25 69 70 27 74 26 58 28 22 8,heads,regular,3
2022-10-18T04:30:00Z,230,23 59 17 16 78 45 20 40 29 30 25 38 69 72 64 28 39 53 48 46,heads,regular,2
2022-10-18T04:33:00Z,231,75 21 77 42 58 48 6 76 15 61 67 71 20 4 2 78 25 57 22 50,tails,regular,2
2022-10-18T04:36:00Z,233,10 27 75 78 3 43 22 2 36 6 12 7 59 69 1 47 58 15 66 32,heads,regular,2
2022-10-18T04:39:00Z,234,28 76 4 48 9 65 60 23 1 7 45 46 27 72 42 21 44 53 75 32,tails,regular,1
2022-10-18T04:42:00Z,235,12 25 66 46 73 62 21 80 26 53 34 36 7 77 64 51 57 20 63 58,tails,minor,3
2022-10-18T04:45:00Z,236,10 77 78 67 47 42 34 73 62 54 39 22 53 57 68 13 8 50 5 64,tails,regular,1
2022-10-18T04:48:00Z,237,59 69 44 24 47 56 74 48 33 67 65 31 70 39 40 32 7 55 60 46,tails,regular,3
2022-10-18T04:51:00Z,238,55 46 5 62 19 60 68 23 66 1 26 13 65 64 76 11 44 71 47 35,tails,regular,3
2022-10-18T04:54:00Z,239,50 53 48 70 22 31 25 6 59 55 61 12 52 32 39 30 3 27 23 7,heads,regular,5
2022-10-18T04:57:00Z,240,27 56 11 16 25 61 77 46 69 51 40 35 75 73 53 37 64 30 54 48,tails,regular,2
2022-10-18T05:00:00Z,242,23 20 35 63 42 67 31 1 41 14 40 68 16 9 71 45 47 50 18 28,heads,regular,3
2022-10-18T05:03:00Z,243,33 23 9 74 50 4 6 62 57 37 28 69 36 80 71 79 1 73 41 58,tails,regular,3
2022-10-18T05:06:00Z,244,40 45 61 27 6 39 7 49 80 11 22 60 63 21 34 64 76 43 79 55,tails,regular,2
2022-10-18T05:09:00Z,245,33 54 63 9 52 2 20 12 27 60 65 76 4 53 21 64 74 26 45 6,evens,minor,2
2022-10-18T05:12:00Z,246,71 40 69 55 26 22 52 13 41 54 78 65 53 48 30 73 49 47 57 3,tails,regular,1
